fpr,tpr
0.68760907504363,0.8766519823788547
0.68760907504363,0.8810572687224669
0.7102966841186736,0.8810572687224669
0.7102966841186736,0.8854625550660793
0.7172774869109948,0.8854625550660793
0.7172774869109948,0.8942731277533039
0.7225130890052356,0.8942731277533039
0.7225130890052356,0.8986784140969163
0.7382198952879581,0.8986784140969163
0.7382198952879581,0.9030837004405287
0.743455497382199,0.9030837004405287
0.743455497382199,0.9118942731277533
0.7801047120418848,0.9118942731277533
0.7801047120418848,0.920704845814978
0.7835951134380453,0.920704845814978
0.7835951134380453,0.9251101321585903
0.7923211169284468,0.9251101321585903
0.7923211169284468,0.9295154185022027
0.8097731239092496,0.9295154185022027
0.8097731239092496,0.933920704845815
0.8115183246073299,0.933920704845815
0.8115183246073299,0.9383259911894273
0.8167539267015707,0.9383259911894273
0.8167539267015707,0.9427312775330396
0.8237347294938918,0.9427312775330396
0.8237347294938918,0.947136563876652
0.8289703315881326,0.947136563876652
0.8289703315881326,0.9515418502202643
0.849912739965096,0.9515418502202643
0.849912739965096,0.9559471365638766
0.8534031413612565,0.9559471365638766
0.8534031413612565,0.960352422907489
0.8603839441535777,0.960352422907489
0.8603839441535777,0.9647577092511013
0.8691099476439791,0.9647577092511013
0.8691099476439791,0.9691629955947136
0.8987783595113438,0.9691629955947136
0.8987783595113438,0.973568281938326
0.9022687609075044,0.973568281938326
0.9022687609075044,0.9779735682819384
0.9354275741710296,0.9779735682819384
0.9354275741710296,0.9823788546255506
0.9720767888307156,0.9823788546255506
0.9720767888307156,0.9911894273127754
0.9773123909249564,0.9911894273127754
0.9773123909249564,0.9955947136563876
0.9895287958115183,0.9955947136563876
0.9895287958115183,1.0
1.0,1.0
